,Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Track
382,0 days 00:40:58.672000,8,0 days 00:01:37.236000,12,,,0 days 00:00:34.918000,0 days 00:00:43.545000,0 days 00:00:18.773000,0 days 00:39:56.354000,0 days 00:40:39.899000,0 days 00:40:58.672000,268,298,256,296,FALSE,SOFT,14,FALSE,1,0 days 00:39:21.436000,Haas F1 Team,GRO,1,TRUE,34:21.6,28.4,50.7,1008.2,FALSE,37.8,224,0.6,14
383,0 days 00:42:36.474000,8,0 days 00:01:37.802000,13,,,0 days 00:00:34.923000,0 days 00:00:43.615000,0 days 00:00:19.264000,0 days 00:41:33.595000,0 days 00:42:17.210000,0 days 00:42:36.474000,270,298,256,298,FALSE,SOFT,15,FALSE,1,0 days 00:40:58.672000,Haas F1 Team,GRO,1,TRUE,35:58.8,28.6,50,1008.2,FALSE,38,330,1.2,14
384,0 days 00:44:14.088000,8,0 days 00:01:37.614000,14,,,0 days 00:00:35.433000,0 days 00:00:43.512000,0 days 00:00:18.669000,0 days 00:43:11.907000,0 days 00:43:55.419000,0 days 00:44:14.088000,269,300,257,298,FALSE,SOFT,16,FALSE,1,0 days 00:42:36.474000,Haas F1 Team,GRO,1,TRUE,37:36.6,28.5,50.1,1008.1,FALSE,37.7,306,1.9,14
385,0 days 00:45:51.126000,8,0 days 00:01:37.038000,15,,,0 days 00:00:34.764000,0 days 00:00:43.557000,0 days 00:00:18.717000,0 days 00:44:48.852000,0 days 00:45:32.409000,0 days 00:45:51.126000,268,298,255,295,FALSE,SOFT,17,FALSE,1,0 days 00:44:14.088000,Haas F1 Team,GRO,1,TRUE,39:14.2,28.4,50.4,1008.2,FALSE,37.5,338,1.9,14
386,0 days 00:47:28.401000,8,0 days 00:01:37.275000,16,,,0 days 00:00:34.877000,0 days 00:00:43.650000,0 days 00:00:18.748000,0 days 00:46:26.003000,0 days 00:47:09.653000,0 days 00:47:28.401000,269,297,256,297,FALSE,SOFT,18,FALSE,1,0 days 00:45:51.126000,Haas F1 Team,GRO,1,TRUE,40:51.3,28.4,50.8,1008.1,FALSE,37.6,249,1.3,14
387,0 days 00:49:05.387000,8,0 days 00:01:36.986000,17,,,0 days 00:00:34.803000,0 days 00:00:43.454000,0 days 00:00:18.729000,0 days 00:48:03.204000,0 days 00:48:46.658000,0 days 00:49:05.387000,268,297,257,298,FALSE,SOFT,19,FALSE,1,0 days 00:47:28.401000,Haas F1 Team,GRO,1,TRUE,42:28.5,28.6,50.3,1008.3,FALSE,37.7,65,1.2,14
388,0 days 00:50:42.113000,8,0 days 00:01:36.726000,18,,,0 days 00:00:34.605000,0 days 00:00:43.442000,0 days 00:00:18.679000,0 days 00:49:39.992000,0 days 00:50:23.434000,0 days 00:50:42.113000,,296,257,297,FALSE,SOFT,20,FALSE,1,0 days 00:49:05.387000,Haas F1 Team,GRO,1,TRUE,44:05.5,28.2,50.1,1008.2,FALSE,37.6,330,2.8,14
389,0 days 00:52:19.029000,8,0 days 00:01:36.916000,19,,,0 days 00:00:34.632000,0 days 00:00:43.506000,0 days 00:00:18.778000,0 days 00:51:16.745000,0 days 00:52:00.251000,0 days 00:52:19.029000,269,296,257,297,FALSE,SOFT,21,FALSE,1,0 days 00:50:42.113000,Haas F1 Team,GRO,1,TRUE,45:42.2,28.1,51.1,1008.2,FALSE,37.4,308,2.3,14
390,0 days 00:53:55.663000,8,0 days 00:01:36.634000,20,,,0 days 00:00:34.537000,0 days 00:00:43.369000,0 days 00:00:18.728000,0 days 00:52:53.566000,0 days 00:53:36.935000,0 days 00:53:55.663000,,296,257,296,FALSE,SOFT,22,FALSE,1,0 days 00:52:19.029000,Haas F1 Team,GRO,1,TRUE,47:19.2,28.1,51.1,1008.2,FALSE,37.5,301,1.6,14
391,0 days 00:55:32.429000,8,0 days 00:01:36.766000,21,,,0 days 00:00:34.713000,0 days 00:00:43.291000,0 days 00:00:18.762000,0 days 00:54:30.376000,0 days 00:55:13.667000,0 days 00:55:32.429000,270,296,258,296,FALSE,SOFT,23,FALSE,1,0 days 00:53:55.663000,Haas F1 Team,GRO,1,TRUE,48:55.8,28.2,50.4,1008.2,FALSE,37.4,326,0.8,14
