,Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Track
746,0 days 00:26:33.801000,35,0 days 00:01:41.791000,9,,,0 days 00:00:25.995000,0 days 00:00:30.411000,0 days 00:00:45.385000,0 days 00:25:18.005000,0 days 00:25:48.416000,0 days 00:26:33.801000,109,281,305,326,FALSE,SOFT,8,TRUE,2,0 days 00:24:52.010000,Williams,SIR,1,TRUE,30:52.0,24.9,47.6,966.2,FALSE,45.2,132,3.7,10
747,0 days 00:28:15.153000,35,0 days 00:01:41.352000,10,,,0 days 00:00:25.719000,0 days 00:00:30.402000,0 days 00:00:45.231000,0 days 00:26:59.520000,0 days 00:27:29.922000,0 days 00:28:15.153000,107,282,301,323,FALSE,SOFT,9,TRUE,2,0 days 00:26:33.801000,Williams,SIR,1,TRUE,32:33.8,25.1,45.4,966.3,FALSE,45,121,3.3,10
748,0 days 00:29:57.367000,35,0 days 00:01:42.214000,11,,,0 days 00:00:25.991000,0 days 00:00:30.597000,0 days 00:00:45.626000,0 days 00:28:41.144000,0 days 00:29:11.741000,0 days 00:29:57.367000,109,276,300,315,FALSE,SOFT,10,TRUE,2,0 days 00:28:15.153000,Williams,SIR,1,TRUE,34:15.2,24.7,47.7,966.4,FALSE,44.6,122,3,10
749,0 days 00:31:38.490000,35,0 days 00:01:41.123000,12,,,0 days 00:00:25.922000,0 days 00:00:30.562000,0 days 00:00:44.639000,0 days 00:30:23.289000,0 days 00:30:53.851000,0 days 00:31:38.490000,111,277,290,300,FALSE,SOFT,11,TRUE,2,0 days 00:29:57.367000,Williams,SIR,1,TRUE,35:57.4,24.9,48.3,966.1,FALSE,44.8,129,1.8,10
750,0 days 00:33:18.340000,35,0 days 00:01:39.850000,13,,,0 days 00:00:25.357000,0 days 00:00:30.208000,0 days 00:00:44.285000,0 days 00:32:03.847000,0 days 00:32:34.055000,0 days 00:33:18.340000,113,277,294,302,FALSE,SOFT,12,TRUE,2,0 days 00:31:38.490000,Williams,SIR,1,TRUE,37:38.5,25.1,48.1,966.2,FALSE,44.7,114,2.2,10
751,0 days 00:34:58.195000,35,0 days 00:01:39.855000,14,,,0 days 00:00:25.181000,0 days 00:00:30.258000,0 days 00:00:44.416000,0 days 00:33:43.521000,0 days 00:34:13.779000,0 days 00:34:58.195000,110,278,292,306,FALSE,SOFT,13,TRUE,2,0 days 00:33:18.340000,Williams,SIR,1,TRUE,39:18.4,25,48.7,966.2,FALSE,44.1,112,3.4,10
752,0 days 00:36:38.170000,35,0 days 00:01:39.975000,15,,,0 days 00:00:25.189000,0 days 00:00:30.202000,0 days 00:00:44.584000,0 days 00:35:23.384000,0 days 00:35:53.586000,0 days 00:36:38.170000,,279,291,306,FALSE,SOFT,14,TRUE,2,0 days 00:34:58.195000,Williams,SIR,1,TRUE,40:58.2,24.9,48.9,966.2,FALSE,44.3,117,3.7,10
753,0 days 00:38:17.854000,35,0 days 00:01:39.684000,16,,,0 days 00:00:25.119000,0 days 00:00:30.337000,0 days 00:00:44.228000,0 days 00:37:03.289000,0 days 00:37:33.626000,0 days 00:38:17.854000,115,278,292,306,FALSE,SOFT,15,TRUE,2,0 days 00:36:38.170000,Williams,SIR,1,TRUE,42:38.2,24.9,49,966.1,FALSE,44.7,103,2.8,10
754,0 days 00:39:57.335000,35,0 days 00:01:39.481000,17,,,0 days 00:00:25.127000,0 days 00:00:30.142000,0 days 00:00:44.212000,0 days 00:38:42.981000,0 days 00:39:13.123000,0 days 00:39:57.335000,109,280,291,311,FALSE,SOFT,16,TRUE,2,0 days 00:38:17.854000,Williams,SIR,1,TRUE,44:17.9,24.9,48.3,966.2,FALSE,44.7,171,2.4,10
755,0 days 00:41:37.075000,35,0 days 00:01:39.740000,18,,,0 days 00:00:25.246000,0 days 00:00:30.202000,0 days 00:00:44.292000,0 days 00:40:22.581000,0 days 00:40:52.783000,0 days 00:41:37.075000,110,281,291,306,FALSE,SOFT,17,TRUE,2,0 days 00:39:57.335000,Williams,SIR,1,TRUE,45:57.4,24.6,49.5,966.1,FALSE,42.5,148,1.8,10
