,Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Track
234,0 days 01:05:13.453000,11,0 days 00:01:55.359000,15,,0 days 01:05:09.756000,0 days 00:00:31.534000,0 days 00:00:49.951000,0 days 00:00:33.874000,0 days 01:03:49.628000,0 days 01:04:39.579000,0 days 01:05:13.453000,,192,,311,FALSE,SOFT,18,FALSE,1,0 days 01:03:18.094000,Racing Point,PER,1,FALSE,43:18.3,17.6,56,968.2,FALSE,29.2,307,0.9,5
235,0 days 01:07:19.363000,11,0 days 00:02:05.910000,16,0 days 01:05:32.905000,,0 days 00:00:45.683000,0 days 00:00:50.534000,0 days 00:00:29.693000,0 days 01:05:59.136000,0 days 01:06:49.670000,0 days 01:07:19.363000,343,191,220,307,FALSE,MEDIUM,1,TRUE,2,0 days 01:05:13.453000,Racing Point,PER,1,FALSE,45:13.7,17.8,54.7,968.3,FALSE,29.8,267,2.5,5
236,0 days 01:09:09.682000,11,0 days 00:01:50.319000,17,,,0 days 00:00:31.549000,0 days 00:00:49.401000,0 days 00:00:29.369000,0 days 01:07:50.912000,0 days 01:08:40.313000,0 days 01:09:09.682000,,198,220,299,FALSE,MEDIUM,2,TRUE,2,0 days 01:07:19.363000,Racing Point,PER,1,TRUE,47:19.6,17.8,55.2,968.3,FALSE,29.6,349,0.7,5
237,0 days 01:11:00.022000,11,0 days 00:01:50.340000,18,,,0 days 00:00:32.061000,0 days 00:00:48.866000,0 days 00:00:29.413000,0 days 01:09:41.743000,0 days 01:10:30.609000,0 days 01:11:00.022000,332,195,219,262,FALSE,MEDIUM,3,TRUE,2,0 days 01:09:09.682000,Racing Point,PER,1,TRUE,49:09.9,17.6,56,968.3,FALSE,28.2,74,1,5
238,0 days 01:12:49.834000,11,0 days 00:01:49.812000,19,,,0 days 00:00:31.371000,0 days 00:00:48.983000,0 days 00:00:29.458000,0 days 01:11:31.393000,0 days 01:12:20.376000,0 days 01:12:49.834000,319,198,219,309,FALSE,MEDIUM,4,TRUE,2,0 days 01:11:00.022000,Racing Point,PER,1,TRUE,51:00.2,17.6,56.6,968.3,FALSE,28.3,74,0.9,5
239,0 days 01:14:39.468000,11,0 days 00:01:49.634000,20,,,0 days 00:00:31.131000,0 days 00:00:49.111000,0 days 00:00:29.392000,0 days 01:13:20.965000,0 days 01:14:10.076000,0 days 01:14:39.468000,320,198,220,315,FALSE,MEDIUM,5,TRUE,2,0 days 01:12:49.834000,Racing Point,PER,1,TRUE,52:50.0,17.9,55.3,968.3,FALSE,28.3,5,2.2,5
240,0 days 01:16:29.855000,11,0 days 00:01:50.387000,21,,,0 days 00:00:31.040000,0 days 00:00:49.878000,0 days 00:00:29.469000,0 days 01:15:10.508000,0 days 01:16:00.386000,0 days 01:16:29.855000,329,198,218,318,FALSE,MEDIUM,6,TRUE,2,0 days 01:14:39.468000,Racing Point,PER,1,TRUE,54:39.7,17.7,55.7,968.3,FALSE,28.8,1,2.1,5
241,0 days 01:18:20.341000,11,0 days 00:01:50.486000,22,,,0 days 00:00:31.115000,0 days 00:00:49.781000,0 days 00:00:29.590000,0 days 01:17:00.970000,0 days 01:17:50.751000,0 days 01:18:20.341000,332,192,219,313,FALSE,MEDIUM,7,TRUE,2,0 days 01:16:29.855000,Racing Point,PER,1,TRUE,56:30.1,17.8,55.9,968.3,FALSE,29,357,2.6,5
242,0 days 01:20:11.074000,11,0 days 00:01:50.733000,23,,,0 days 00:00:30.997000,0 days 00:00:50.200000,0 days 00:00:29.536000,0 days 01:18:51.338000,0 days 01:19:41.538000,0 days 01:20:11.074000,339,192,222,314,FALSE,MEDIUM,8,TRUE,2,0 days 01:18:20.341000,Racing Point,PER,1,TRUE,58:20.6,17.9,55.6,968.3,FALSE,29.8,347,2.5,5
243,0 days 01:22:01.180000,11,0 days 00:01:50.106000,24,,,0 days 00:00:30.807000,0 days 00:00:49.858000,0 days 00:00:29.441000,0 days 01:20:41.881000,0 days 01:21:31.739000,0 days 01:22:01.180000,,193,219,315,FALSE,MEDIUM,9,TRUE,2,0 days 01:20:11.074000,Racing Point,PER,1,TRUE,00:11.3,18,54.2,968.2,FALSE,30.1,21,2.8,5
