,Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Track
822,0 days 01:25:44.672000,8,0 days 00:01:26.383000,35,,,0 days 00:00:28.213000,0 days 00:00:28.929000,0 days 00:00:29.241000,0 days 01:24:46.502000,0 days 01:25:15.431000,0 days 01:25:44.672000,313,335,311,320,FALSE,SOFT,6,TRUE,3,0 days 01:24:18.289000,Haas F1 Team,GRO,1,TRUE,04:19.6,21.5,49.5,989,FALSE,32.2,219,1.2,13
823,0 days 01:27:12.374000,8,0 days 00:01:27.702000,36,,,0 days 00:00:30.035000,0 days 00:00:28.832000,0 days 00:00:28.835000,0 days 01:26:14.707000,0 days 01:26:43.539000,0 days 01:27:12.374000,308,317,307,346,FALSE,SOFT,7,TRUE,3,0 days 01:25:44.672000,Haas F1 Team,GRO,1,TRUE,05:46.0,21.3,50.4,989,FALSE,31.9,212,1.7,13
824,0 days 01:28:38.587000,8,0 days 00:01:26.213000,37,,,0 days 00:00:28.182000,0 days 00:00:28.855000,0 days 00:00:29.176000,0 days 01:27:40.556000,0 days 01:28:09.411000,0 days 01:28:38.587000,311,324,310,318,FALSE,SOFT,8,TRUE,3,0 days 01:27:12.374000,Haas F1 Team,GRO,1,TRUE,07:13.7,21.4,50.4,989,FALSE,31.8,236,1.8,13
825,0 days 01:30:05.836000,8,0 days 00:01:27.249000,38,,,0 days 00:00:29.546000,0 days 00:00:28.964000,0 days 00:00:28.739000,0 days 01:29:08.133000,0 days 01:29:37.097000,0 days 01:30:05.836000,306,316,306,343,FALSE,SOFT,9,TRUE,3,0 days 01:28:38.587000,Haas F1 Team,GRO,1,TRUE,08:39.9,21.7,50.2,989,FALSE,31.6,217,1.2,13
826,0 days 01:31:32.200000,8,0 days 00:01:26.364000,39,,,0 days 00:00:28.238000,0 days 00:00:28.950000,0 days 00:00:29.176000,0 days 01:30:34.074000,0 days 01:31:03.024000,0 days 01:31:32.200000,310,323,307,324,FALSE,SOFT,10,TRUE,3,0 days 01:30:05.836000,Haas F1 Team,GRO,1,TRUE,10:07.2,21.8,49.9,989,FALSE,31.7,181,1.9,13
827,0 days 01:32:59.988000,8,0 days 00:01:27.788000,40,,,0 days 00:00:28.194000,0 days 00:00:30.761000,0 days 00:00:28.833000,0 days 01:32:00.394000,0 days 01:32:31.155000,0 days 01:32:59.988000,314,324,307,326,FALSE,SOFT,11,TRUE,3,0 days 01:31:32.200000,Haas F1 Team,GRO,1,TRUE,11:33.5,21.8,49,989,FALSE,31.6,230,2.6,13
828,0 days 01:34:25.861000,8,0 days 00:01:25.873000,41,,,0 days 00:00:28.266000,0 days 00:00:28.816000,0 days 00:00:28.791000,0 days 01:33:28.254000,0 days 01:33:57.070000,0 days 01:34:25.861000,316,326,311,327,FALSE,SOFT,12,TRUE,3,0 days 01:32:59.988000,Haas F1 Team,GRO,1,TRUE,13:01.3,21.6,48.9,989,FALSE,31.3,220,2.6,13
829,0 days 01:35:53.167000,8,0 days 00:01:27.306000,42,,,0 days 00:00:29.490000,0 days 00:00:28.978000,0 days 00:00:28.838000,0 days 01:34:55.351000,0 days 01:35:24.329000,0 days 01:35:53.167000,318,335,312,236,FALSE,SOFT,13,TRUE,3,0 days 01:34:25.861000,Haas F1 Team,GRO,1,TRUE,14:27.2,21.6,48.8,989,FALSE,31.3,179,1.9,13
830,0 days 01:37:19.172000,8,0 days 00:01:26.005000,43,,,0 days 00:00:28.114000,0 days 00:00:28.969000,0 days 00:00:28.922000,0 days 01:36:21.281000,0 days 01:36:50.250000,0 days 01:37:19.172000,314,324,310,338,FALSE,SOFT,14,TRUE,3,0 days 01:35:53.167000,Haas F1 Team,GRO,1,TRUE,15:54.5,21.8,47.9,988.9,FALSE,31.4,212,2.2,13
831,0 days 01:38:44.561000,8,0 days 00:01:25.389000,44,,,0 days 00:00:28.049000,0 days 00:00:28.793000,0 days 00:00:28.547000,0 days 01:37:47.221000,0 days 01:38:16.014000,0 days 01:38:44.561000,304,309,304,345,FALSE,SOFT,15,TRUE,3,0 days 01:37:19.172000,Haas F1 Team,GRO,1,TRUE,17:20.5,21.6,47.9,989,FALSE,31.3,207,3.4,13
