,Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Track
612,0 days 00:56:28.302000,27,0 days 00:01:44.202000,13,,,0 days 00:00:18.383000,0 days 00:00:44.273000,0 days 00:00:41.546000,0 days 00:55:02.483000,0 days 00:55:46.756000,0 days 00:56:28.302000,273,292,215,296,FALSE,SOFT,16,FALSE,1,0 days 00:54:44.100000,Renault,HUL,1,TRUE,34:44.3,26.1,64,1015.2,FALSE,30,229,1.4,21
613,0 days 00:58:12.916000,27,0 days 00:01:44.614000,14,,,0 days 00:00:18.326000,0 days 00:00:44.509000,0 days 00:00:41.779000,0 days 00:56:46.628000,0 days 00:57:31.137000,0 days 00:58:12.916000,,291,215,297,FALSE,SOFT,17,FALSE,1,0 days 00:56:28.302000,Renault,HUL,1,TRUE,36:28.5,26.1,64,1015.2,FALSE,30.1,258,1,21
614,0 days 00:59:57.571000,27,0 days 00:01:44.655000,15,,,0 days 00:00:18.291000,0 days 00:00:44.484000,0 days 00:00:41.880000,0 days 00:58:31.207000,0 days 00:59:15.691000,0 days 00:59:57.571000,275,302,214,298,FALSE,SOFT,18,FALSE,1,0 days 00:58:12.916000,Renault,HUL,1,TRUE,38:13.1,26.1,64.4,1015.2,FALSE,30,250,1,21
615,0 days 01:01:42.045000,27,0 days 00:01:44.474000,16,,,0 days 00:00:18.336000,0 days 00:00:44.340000,0 days 00:00:41.798000,0 days 01:00:15.907000,0 days 01:01:00.247000,0 days 01:01:42.045000,274,301,214,296,FALSE,SOFT,19,FALSE,1,0 days 00:59:57.571000,Renault,HUL,1,TRUE,39:57.8,26.1,64.4,1015.3,FALSE,29.9,254,1,21
616,0 days 01:03:27.486000,27,0 days 00:01:45.441000,17,,,0 days 00:00:18.401000,0 days 00:00:44.753000,0 days 00:00:42.287000,0 days 01:02:00.446000,0 days 01:02:45.199000,0 days 01:03:27.486000,272,300,213,295,FALSE,SOFT,20,FALSE,1,0 days 01:01:42.045000,Renault,HUL,1,TRUE,41:42.2,26.1,64.7,1015.3,FALSE,30.2,228,1.1,21
617,0 days 01:05:15.218000,27,0 days 00:01:47.732000,18,,0 days 01:05:14.434000,0 days 00:00:18.385000,0 days 00:00:44.861000,0 days 00:00:44.486000,0 days 01:03:45.871000,0 days 01:04:30.732000,0 days 01:05:15.218000,273,274,,296,FALSE,SOFT,21,FALSE,1,0 days 01:03:27.486000,Renault,HUL,1,FALSE,43:27.7,26,65.2,1015.3,FALSE,29.7,248,1.3,21
618,0 days 01:07:19.588000,27,0 days 00:02:04.370000,19,0 days 01:05:35.760000,,0 days 00:00:37.963000,0 days 00:00:43.756000,0 days 00:00:42.651000,0 days 01:05:53.181000,0 days 01:06:36.937000,0 days 01:07:19.588000,278,277,215,331,FALSE,MEDIUM,1,TRUE,2,0 days 01:05:15.218000,Renault,HUL,1,FALSE,45:15.4,25.9,65.8,1015.4,FALSE,29.6,257,1.2,21
619,0 days 01:09:04.851000,27,0 days 00:01:45.263000,20,,,0 days 00:00:18.414000,0 days 00:00:44.518000,0 days 00:00:42.331000,0 days 01:07:38.002000,0 days 01:08:22.520000,0 days 01:09:04.851000,276,295,213,303,FALSE,MEDIUM,2,TRUE,2,0 days 01:07:19.588000,Renault,HUL,1,TRUE,47:19.8,25.9,66.2,1015.3,FALSE,29.6,263,1.3,21
620,0 days 01:10:49.569000,27,0 days 00:01:44.718000,21,,,0 days 00:00:18.510000,0 days 00:00:44.225000,0 days 00:00:41.983000,0 days 01:09:23.361000,0 days 01:10:07.586000,0 days 01:10:49.569000,275,295,214,304,FALSE,MEDIUM,3,TRUE,2,0 days 01:09:04.851000,Renault,HUL,1,TRUE,49:05.1,25.9,66.2,1015.4,FALSE,29.6,235,1.4,21
621,0 days 01:12:34.574000,27,0 days 00:01:45.005000,22,,,0 days 00:00:18.413000,0 days 00:00:44.196000,0 days 00:00:42.396000,0 days 01:11:07.982000,0 days 01:11:52.178000,0 days 01:12:34.574000,278,290,215,304,FALSE,MEDIUM,4,TRUE,2,0 days 01:10:49.569000,Renault,HUL,1,TRUE,50:49.8,25.8,66.3,1015.4,FALSE,29.9,0,0.7,21
